project_type,budget,planned_duration_days,worker_count,task_count,location_type,has_subcontractors,snapshot_progress_pct,actual_cost_at_snapshot,cpi,spi,delayed_task_count,delayed_task_ratio,labour_ratio,material_ratio,months_elapsed,budget_used_pct,schedule_efficiency,overrun_pct
1,65946679.3,2241,21,222,2,1,86.42,73191607.13,0.7786,0.86,55,0.2476,0.276,0.427,64,110.99,1.3503,35.2126
0,25545310.04,98,8,9,2,0,89.11,51037275.08,0.446,0.9141,3,0.3787,0.4077,0.3799,2,199.79,44.556,135.527
0,8546925.81,91,9,11,1,0,25.01,1959436.47,1.091,1.1957,5,0.4392,0.4076,0.5447,1,22.93,25.0115,6.7617
0,14198302.92,174,6,25,0,1,91.35,12894305.95,1.0059,1.0363,7,0.2745,0.3197,0.5069,5,90.82,18.2705,27.1121
1,48437830.43,477,36,62,1,1,68.8,32346279.85,1.0302,0.8531,14,0.2271,0.2589,0.4011,10,66.78,6.8799,41.971
2,558351562.81,686,94,85,1,1,26.32,156331341.81,0.9399,1.2032,9,0.1096,0.1999,0.4966,6,28.0,4.386,33.5176
0,582331.27,94,6,12,0,0,71.96,328471.88,1.2758,1.0269,4,0.3691,0.4371,0.3757,2,56.41,35.9823,-8.268
1,55994835.81,3382,18,341,0,1,47.89,25087980.76,1.069,0.9947,0,0.0,0.3135,0.4963,53,44.8,0.9037,7.6182
1,139241286.0,831,46,87,1,1,66.95,111593013.01,0.8354,0.9803,2,0.0235,0.294,0.492,18,80.14,3.7196,11.5822
2,744414711.35,888,85,114,1,1,89.66,543310543.86,1.2285,0.8303,38,0.3293,0.2287,0.4091,26,72.98,3.4486,46.7894
2,82133361.51,2556,20,259,1,1,32.51,41421923.12,0.6446,0.6261,151,0.5819,0.2609,0.6397,27,50.43,1.2041,71.1149
1,131753659.13,1899,43,188,0,1,84.82,139225618.48,0.8027,0.9497,27,0.1425,0.1854,0.4104,53,105.67,1.6005,13.0158
1,169880054.51,1847,56,186,0,1,60.29,141530072.14,0.7237,0.9416,21,0.1146,0.2472,0.5472,37,83.31,1.6296,50.2524
2,699202919.98,594,112,73,0,1,77.54,931307582.75,0.5822,0.9015,12,0.1658,0.2437,0.4554,15,133.2,5.1693,119.4653
2,413297776.0,487,82,47,0,1,64.14,359494076.13,0.7374,1.0645,0,0.0,0.1734,0.5549,10,86.98,6.4143,27.854
1,52819677.76,340,39,47,1,1,66.91,36759094.95,0.9615,0.7235,4,0.082,0.2584,0.72,7,69.59,9.5587,52.7629
0,20488915.06,43,6,9,0,1,74.42,20723407.49,0.7357,0.9025,3,0.3559,0.3006,0.4958,1,101.14,74.4158,64.1014
2,121706818.85,789,107,96,1,1,64.94,90097129.04,0.8773,1.1392,24,0.2479,0.2702,0.6927,17,74.03,3.8201,65.7878
2,47948447.03,1694,20,170,1,1,32.08,31006921.29,0.496,0.5122,98,0.576,0.2215,0.4824,18,64.67,1.782,146.076
0,25282102.96,155,8,24,0,1,49.92,13785131.55,0.9155,1.1421,4,0.1854,0.3181,0.2608,2,54.53,24.96,26.367
2,150003452.01,441,85,56,1,1,43.6,58174218.32,1.1242,0.9203,2,0.0404,0.12,0.3882,6,38.78,7.2662,21.8628
1,156255266.12,1685,52,171,0,1,85.0,191354578.62,0.6941,0.8953,25,0.1481,0.3294,0.4819,47,122.46,1.8085,49.0291
0,736104.59,152,12,18,1,0,87.91,638088.68,1.0141,1.1649,0,0.025,0.2178,0.4271,4,86.68,21.9777,-5.634
1,177680609.4,2247,59,223,0,1,58.69,163382823.43,0.6383,0.8327,28,0.1235,0.3233,0.3768,43,91.95,1.3649,49.6938
1,87201382.45,182,52,27,0,1,33.36,32472993.74,0.8958,1.0231,2,0.071,0.3627,0.3141,2,37.24,16.6787,35.6231
1,30743932.0,1322,10,131,0,1,61.43,22153558.13,0.8525,0.9121,8,0.0619,0.4155,0.5599,27,72.06,2.2752,29.9482
1,174938781.24,2236,58,224,0,1,90.66,218620981.75,0.7254,0.9214,16,0.0701,0.2056,0.4033,67,124.97,1.3531,36.8685
1,76383318.0,1892,25,191,0,1,27.74,41874047.56,0.506,0.7615,56,0.2951,0.1777,0.5785,17,54.82,1.6317,80.4996
2,741442714.31,891,119,116,2,1,37.22,252107966.35,1.0946,0.7885,15,0.1285,0.2854,0.5062,11,34.0,3.3837,42.6854
1,191636225.0,1510,63,150,0,1,66.11,149189073.99,0.8491,0.9224,25,0.1656,0.3719,0.4881,33,77.85,2.0032,15.9689
2,722560060.53,457,89,58,2,1,56.08,469115313.76,0.8638,0.813,19,0.3325,0.1958,0.5377,8,64.92,7.0104,88.3305
2,120228419.72,1406,24,142,2,1,40.42,42436853.39,1.1451,0.9835,12,0.0832,0.2468,0.5478,18,35.3,2.2454,4.505
0,23469302.87,47,10,5,0,0,52.08,11266327.61,1.0848,0.9013,1,0.1333,0.3848,0.3488,1,48.0,52.0751,-0.7789
2,884201997.82,488,65,64,0,1,72.39,669082699.75,0.9567,1.2789,7,0.1167,0.2881,0.5139,11,75.67,6.5813,30.6327
1,107715364.74,520,21,65,0,1,52.99,129611666.59,0.4404,0.7755,18,0.2714,0.1316,0.4423,9,120.33,5.888,179.1655
1,65366169.73,1209,21,123,0,1,58.78,50694467.88,0.7579,0.9433,0,0.0,0.3535,0.4526,23,77.55,2.5557,28.0912
2,28423371.0,1855,20,189,1,1,50.51,22744223.84,0.6312,0.902,1,0.0034,0.2291,0.5671,31,80.02,1.6292,30.6183
2,513581021.76,256,66,33,1,1,76.77,455794684.7,0.865,0.7311,7,0.2185,0.2397,0.3757,6,88.75,12.7949,81.2788
2,20056186.41,865,84,109,1,1,75.52,14742808.2,1.0274,1.0136,24,0.2217,0.4148,0.5707,21,73.51,3.5963,45.2759
2,36254690.15,1976,20,196,1,1,26.79,7903768.71,1.2289,1.1078,0,0.0,0.1995,0.5574,17,21.8,1.576,-20.0
1,60514439.35,313,42,44,1,1,90.22,62736090.51,0.8702,0.9709,4,0.0876,0.3012,0.5012,9,103.67,10.024,29.9267
1,187669691.03,2499,62,248,0,1,65.62,141916140.0,0.8678,0.9198,20,0.0808,0.3084,0.4428,54,75.62,1.2152,23.3265
1,101523714.4,1655,33,169,0,1,45.79,52212967.94,0.8904,0.8074,37,0.2207,0.3239,0.5577,25,51.43,1.8318,9.4784
1,72934672.06,1815,24,185,0,1,57.06,58577754.56,0.7104,0.9074,18,0.0988,0.3198,0.5826,34,80.32,1.6782,53.6331
2,163654768.0,2015,32,199,0,1,63.31,119013994.02,0.8706,0.9039,40,0.2025,0.169,0.6623,42,72.72,1.5075,11.1173
0,55441302.0,2011,36,203,0,1,78.33,44592182.09,0.9739,0.9733,0,0.0,0.3834,0.3926,52,80.43,1.5064,0.3474
1,37857532.26,1609,12,159,0,1,46.96,14876144.89,1.1951,1.0099,2,0.0119,0.3111,0.6492,25,39.3,1.8785,-20.0
2,438692089.18,763,93,98,1,1,58.28,302557746.04,0.845,0.7565,25,0.2601,0.3019,0.508,14,68.97,4.1626,88.0196
2,962898274.94,630,192,67,0,1,77.52,1608086201.32,0.4642,0.6758,24,0.3616,0.274,0.4866,16,167.0,4.8451,82.9767
2,384404726.49,191,102,24,1,1,65.2,556119443.79,0.4507,1.0165,1,0.0299,0.2376,0.4766,4,144.67,16.3011,152.7134
1,155520301.09,410,23,48,0,1,35.43,82945365.2,0.6643,0.6336,5,0.1053,0.2869,0.4239,4,53.33,8.8575,100.4962
1,132107072.48,378,50,48,0,1,39.86,79936874.87,0.6588,0.9469,6,0.1315,0.2793,0.5325,5,60.51,7.9724,83.3656
1,154578918.88,1191,51,118,1,1,65.9,106424069.22,0.9573,1.0133,0,0.0,0.3287,0.5553,26,68.85,2.5348,-1.2098
1,229683588.61,2409,76,241,0,1,29.52,79129992.73,0.857,0.8654,61,0.2523,0.3037,0.5026,23,34.45,1.2836,39.3212
1,46387334.52,947,15,94,0,1,90.96,39457627.71,1.0694,1.0028,0,0.0,0.3629,0.4496,28,85.06,3.2487,-4.9082
0,12505698.67,129,7,15,2,0,33.56,3992464.31,1.0511,0.8303,2,0.1618,0.3307,0.4916,1,31.93,33.5558,12.4534
1,50286710.23,1704,16,174,0,1,72.76,53691107.65,0.6815,0.9616,0,0.0,0.3336,0.5373,41,106.77,1.7747,42.9453
2,676516657.03,354,54,42,2,1,61.32,620301040.09,0.6688,0.6629,15,0.3673,0.2778,0.5626,7,91.69,8.7605,134.9605
1,47150887.49,779,15,77,2,1,40.42,36180419.02,0.5268,0.5442,46,0.596,0.312,0.4276,10,76.73,4.0424,86.3842
2,992884967.92,656,71,84,2,1,52.31,515871955.53,1.0069,1.127,9,0.1129,0.2385,0.3669,11,51.96,4.7557,42.8854
1,87881285.97,416,29,41,0,1,72.23,79727699.43,0.7961,0.9086,4,0.1035,0.3513,0.5162,10,90.72,7.2227,23.5398
1,37479460.0,821,12,80,0,1,60.52,28835810.38,0.7866,0.823,20,0.2547,0.2666,0.4977,16,76.94,3.7825,33.1302
1,135735432.0,638,45,66,2,1,46.42,63127378.26,0.9981,1.0813,0,0.0,0.3731,0.5644,9,46.51,5.1575,2.4382
2,118613321.22,2740,23,276,1,1,42.7,96633402.63,0.5241,0.7116,97,0.352,0.1702,0.5602,39,81.47,1.0949,106.4809
0,16883851.41,132,11,15,0,0,52.76,10471508.9,0.8506,1.0373,7,0.4462,0.3874,0.5284,2,62.02,26.378,14.9996
0,22016545.88,161,8,20,1,1,27.62,5090372.5,1.1945,0.8936,3,0.1686,0.3088,0.3464,1,23.12,27.618,25.1768
1,128770071.76,297,34,35,2,1,43.86,55033999.31,1.0262,1.0269,1,0.0411,0.2897,0.3817,4,42.74,10.9649,23.8983
2,73625050.0,963,20,97,0,1,56.29,73711596.41,0.5622,0.7304,34,0.355,0.3124,0.4669,18,100.12,3.1272,86.2253
1,64765013.17,1535,21,154,0,1,78.87,75411074.03,0.6774,0.9167,31,0.2034,0.2544,0.5002,40,116.44,1.9718,29.8486
2,43259438.62,2860,20,286,1,1,34.44,20642480.13,0.7217,0.7622,100,0.3484,0.1877,0.5618,32,47.72,1.0762,25.8142
1,274302548.0,2021,91,202,0,1,46.38,150546558.21,0.8451,0.8734,27,0.1351,0.3545,0.5022,31,54.88,1.4962,31.587
1,84140798.68,1576,28,161,0,1,41.15,35238534.87,0.9825,0.8223,35,0.2163,0.281,0.4544,21,41.88,1.9593,-9.421
1,156294097.52,2350,52,238,0,1,42.73,101611495.11,0.6572,0.713,91,0.3827,0.3613,0.5544,33,65.01,1.2947,60.7593
1,143481873.82,1976,47,200,0,1,73.46,99971712.12,1.0544,0.9343,18,0.0916,0.2854,0.4329,48,69.68,1.5305,0.9256
2,794622382.49,400,69,52,1,1,52.43,402035374.9,1.0363,0.8332,2,0.0455,0.1477,0.6675,6,50.59,8.7388,54.7241
1,29836882.53,969,10,94,0,1,55.55,17215494.68,0.9628,0.914,16,0.1687,0.3274,0.5351,17,57.7,3.2677,-0.742
2,275007726.4,769,82,93,1,1,40.03,85914395.33,1.2813,0.8538,21,0.2213,0.2771,0.5473,10,31.24,4.0029,46.4423
1,82970335.67,1244,27,128,0,1,45.12,61246695.0,0.6113,0.8315,20,0.1589,0.3437,0.5119,18,73.82,2.5067,35.5672
1,52835280.56,1935,17,192,0,1,91.01,57602761.89,0.8348,0.9313,3,0.0151,0.3404,0.5102,58,109.02,1.5692,23.8186
0,877338.27,147,12,23,1,0,57.23,578762.88,0.8676,1.2289,1,0.0353,0.3852,0.2954,2,65.97,28.6169,5.2763
2,251529828.52,787,121,103,0,1,57.92,109083335.63,1.3357,1.1044,21,0.2046,0.1237,0.6145,15,43.37,3.8616,21.1834
1,39450518.92,827,13,85,0,1,63.39,24773482.49,1.0095,0.9964,7,0.0853,0.2507,0.3566,17,62.8,3.7291,2.4444
2,517930212.27,394,64,53,1,1,62.36,308087083.18,1.0484,0.6107,15,0.2739,0.3837,0.6011,8,59.48,7.7951,45.6027
2,266712956.06,538,92,72,1,1,78.98,209949095.44,1.0033,0.8135,6,0.0826,0.2535,0.5209,14,78.72,5.6415,60.3462
2,50311599.77,976,20,97,1,1,63.44,89493935.91,0.3567,0.4176,63,0.65,0.1646,0.536,20,177.88,3.1722,162.5996
1,52530892.0,1227,17,123,0,1,83.53,46807727.41,0.9375,0.9589,0,0.0,0.4109,0.4988,34,89.11,2.4569,10.9735
0,23934923.56,66,12,9,2,0,48.78,12295123.14,0.9496,0.7831,2,0.2518,0.2659,0.4256,1,51.37,48.7804,36.9667
0,29159221.44,164,7,17,0,0,35.65,8198394.78,1.2679,0.9328,4,0.2261,0.3412,0.4034,1,28.12,35.6485,2.4546
1,36353392.7,1167,12,114,0,1,37.24,16900202.35,0.8012,0.9012,13,0.1099,0.4607,0.3923,14,46.49,2.6603,30.8045
1,31009423.0,1020,10,106,1,1,82.74,28130952.89,0.912,0.9799,17,0.1592,0.3005,0.5766,28,90.72,2.9548,9.0321
2,427580132.63,644,99,79,0,1,85.0,448971482.11,0.8095,0.5317,28,0.3549,0.2155,0.6284,18,105.0,4.7219,98.9561
1,156255266.12,1685,52,171,0,1,79.03,165090533.69,0.748,0.7954,37,0.2181,0.3127,0.5273,44,105.65,1.7961,49.0291
1,212588735.23,1397,70,141,0,1,71.24,106318091.82,1.4245,1.0462,0,0.0,0.3257,0.5307,33,50.01,2.1587,-20.0
2,41511546.0,890,20,91,2,1,32.52,36668679.56,0.3681,0.4161,59,0.65,0.1538,0.5701,9,88.33,3.613,134.7985
2,543909749.77,854,89,111,0,1,46.45,326124582.18,0.7748,1.1638,38,0.3401,0.1518,0.5973,13,59.96,3.5734,68.2716
2,758105291.93,855,88,104,1,1,67.02,395139669.27,1.2859,1.1865,2,0.0163,0.2543,0.5703,19,52.12,3.5275,-16.1148
0,20806251.98,40,16,8,0,1,43.56,10482704.25,0.8646,1.0049,1,0.1436,0.4878,0.4148,1,50.38,43.5612,15.0063
2,849245524.33,544,86,67,0,1,33.8,227182304.18,1.2634,0.9635,5,0.0794,0.3431,0.4745,6,26.75,5.633,-2.4132
1,32190232.23,451,39,58,0,1,89.12,39185120.37,0.7321,1.0471,11,0.1956,0.2845,0.5006,13,121.73,6.8554,63.495
0,14642733.96,95,18,16,2,0,30.91,4829033.72,0.9373,0.8807,5,0.3283,0.4581,0.5198,1,32.98,30.9098,25.9688
1,327392296.61,1702,109,168,0,1,51.89,242923515.72,0.6993,0.7296,56,0.3329,0.2828,0.4867,29,74.2,1.7893,36.412
1,5829100.1,499,42,66,0,1,26.43,1368964.8,1.1254,0.8706,42,0.6347,0.3374,0.428,4,23.49,6.6075,24.7959
1,233375733.0,3366,77,340,0,1,86.9,209325931.34,0.9688,0.9964,0,0.0,0.3273,0.6012,97,89.69,0.8959,0.3187
1,321962568.0,1663,107,167,0,1,86.33,218606248.8,1.2714,1.0368,0,0.0,0.3471,0.5191,47,67.9,1.8367,-20.0
1,146280535.46,252,35,28,1,1,72.55,95962476.86,1.1059,0.5148,6,0.2285,0.3382,0.4197,6,65.6,12.0911,34.3423
2,713127973.9,392,87,50,2,1,53.11,413137515.76,0.9168,1.125,15,0.2975,0.3183,0.5507,6,57.93,8.8518,45.8198
1,47558057.86,415,36,52,0,1,35.64,14756952.29,1.1487,0.8708,6,0.1114,0.1326,0.4525,4,31.03,8.9105,-7.8619
0,7985199.91,169,6,25,0,1,45.97,7628578.06,0.4812,0.8043,6,0.2215,0.3213,0.5768,2,95.53,22.9874,128.5888
0,1665617.84,197,14,22,0,0,60.76,1040341.97,0.9727,0.9427,9,0.3927,0.2391,0.4519,3,62.46,20.2523,20.7267
1,194001102.1,529,30,65,0,1,70.82,143294440.48,0.9588,0.5065,20,0.3131,0.3004,0.4853,12,73.86,5.9014,45.3485
0,2825214.56,85,9,11,2,0,58.11,1383065.48,1.187,0.7845,3,0.2463,0.3338,0.4528,1,48.95,58.1065,7.7186
1,128661373.88,483,37,65,0,1,25.47,26750119.34,1.2248,1.231,28,0.4269,0.2449,0.5526,4,20.79,6.3663,7.6191
1,37444608.78,245,46,31,0,1,76.08,24296256.8,1.1726,0.7922,15,0.4943,0.1983,0.6759,6,64.89,12.6804,50.2301
2,820714639.44,729,102,89,1,1,63.48,630061811.54,0.8269,1.1807,15,0.1736,0.3229,0.6274,15,76.77,4.2319,78.099
0,53799517.0,1073,35,106,0,1,26.59,28664964.9,0.499,0.623,46,0.4377,0.3471,0.3026,9,53.28,2.9542,66.0581
2,378653638.51,180,109,21,2,1,76.68,275140777.17,1.0552,1.2207,9,0.4054,0.2204,0.5264,4,72.66,19.1692,28.3734
0,10148264.11,155,12,24,2,1,27.44,2574737.83,1.0817,0.9149,7,0.3057,0.4209,0.4905,1,25.37,27.4438,4.7918
0,36161861.0,694,24,72,2,1,66.05,25964184.64,0.9199,0.8827,14,0.1962,0.3491,0.322,15,71.8,4.403,11.8611
2,318517141.0,748,96,92,1,1,79.31,374733696.78,0.6741,0.6641,7,0.0749,0.217,0.72,19,117.65,4.1742,105.566
0,25003703.59,188,16,24,0,1,51.27,13048951.26,0.9825,0.9907,4,0.1656,0.2737,0.5024,3,52.19,17.0915,15.0857
1,119182971.68,921,39,90,0,1,54.61,80522009.35,0.8083,0.8687,22,0.2457,0.3413,0.6376,16,67.56,3.413,34.7694
1,61181281.27,102,40,17,0,1,74.8,45960074.47,0.9958,1.0432,6,0.376,0.3107,0.5528,2,75.12,37.4021,37.2658
1,124995868.21,538,34,72,0,1,88.57,116080301.77,0.9537,0.8913,5,0.0764,0.28,0.5102,15,92.87,5.9044,48.8041
0,30904004.03,1586,20,158,0,1,45.93,16527950.51,0.8588,0.8961,12,0.0745,0.3105,0.586,24,53.48,1.9138,27.6082
1,186019384.33,99,35,15,2,1,89.22,240283401.34,0.6907,1.1531,3,0.1886,0.2784,0.5381,2,129.17,44.6089,57.8055
2,805931984.48,460,100,54,1,1,75.88,669547300.15,0.9134,0.9692,10,0.1791,0.2565,0.6251,11,83.08,6.8982,45.0257
1,150646207.33,593,30,78,1,1,55.92,74102333.38,1.1369,1.0023,18,0.2254,0.2813,0.5723,11,49.19,5.084,10.3781
1,91988916.63,477,40,58,2,1,25.01,22780749.5,1.0099,0.8881,28,0.4816,0.2792,0.5063,3,24.76,8.3367,64.5645
1,135201167.34,2771,45,281,0,1,66.53,115302814.02,0.7802,0.8921,58,0.2053,0.2675,0.5804,61,85.28,1.0907,27.3844
1,71103590.57,890,23,91,0,1,51.95,60779741.12,0.6077,0.979,7,0.0795,0.2785,0.5201,15,85.48,3.463,52.3863
0,7502732.19,87,10,11,0,1,79.98,4536242.31,1.3228,1.0636,1,0.0763,0.2469,0.4728,2,60.46,39.9889,-17.7501
2,326935352.43,1451,65,147,0,1,56.15,326214254.21,0.5628,0.597,82,0.5562,0.1879,0.5665,27,99.78,2.0797,89.6931
1,41706878.95,1591,13,160,0,1,38.87,19180435.4,0.8452,0.9948,0,0.0,0.2956,0.4813,20,45.99,1.9435,20.705
1,174200517.88,549,25,73,1,1,61.94,111136660.63,0.9709,0.919,40,0.5467,0.1598,0.4862,11,63.8,5.6313,31.8363
2,333015942.83,404,74,51,1,1,51.68,201163343.53,0.8555,0.7151,9,0.1677,0.2213,0.6077,6,60.41,8.6126,68.5665
2,213115668.51,423,69,56,0,1,71.11,168523350.89,0.8993,0.8439,17,0.3012,0.3179,0.5507,10,79.08,7.111,78.5411
0,19197513.79,182,13,24,1,0,89.01,13579017.75,1.2584,0.9809,7,0.3015,0.3423,0.5976,5,70.73,17.8015,-7.5687
1,45669612.74,556,48,70,2,1,70.19,65529222.28,0.4892,0.8651,23,0.3236,0.2762,0.4784,13,143.49,5.3994,145.9995
2,290283521.67,1461,58,147,0,1,35.8,84222948.04,1.234,1.241,0,0.0,0.2748,0.5337,17,29.01,2.1061,-20.0
1,1350091538.49,2029,450,206,0,1,75.16,823224638.56,1.2326,1.1313,0,0.0,0.2753,0.5774,50,60.98,1.5031,-17.7278
1,10504692.02,399,34,50,0,1,45.5,4013122.02,1.1909,0.9398,10,0.2031,0.4869,0.6179,6,38.2,7.5827,11.956
2,271668217.06,268,111,36,0,1,74.59,202142492.04,1.0024,0.8239,5,0.1333,0.3109,0.5579,6,74.41,12.431,68.0672
0,76843117.06,2025,51,203,0,1,28.5,33722089.99,0.6495,0.8599,37,0.1804,0.3468,0.4929,19,43.88,1.5002,55.0167
1,40227799.1,919,13,92,0,1,78.1,34294477.68,0.9161,0.8934,17,0.1846,0.2657,0.4171,23,85.25,3.3955,14.9122
1,29348727.0,1597,10,158,1,1,44.36,14744662.81,0.883,0.8762,30,0.1878,0.2175,0.4225,23,50.24,1.9289,17.6605
2,682898090.5,738,61,92,2,1,41.75,241946244.73,1.1784,0.8158,31,0.3362,0.298,0.6061,10,35.43,4.175,43.2256
2,34024864.94,332,20,31,0,1,84.82,35963662.05,0.8024,0.9557,0,0.0,0.354,0.5945,9,105.7,9.424,30.6774
1,76054585.0,1234,25,123,1,1,36.72,32559295.8,0.8577,0.944,14,0.117,0.2067,0.4587,15,42.81,2.448,14.3086
2,35459048576.0,994,500,100,0,1,40.4,28982993984.22,0.4942,0.6223,43,0.4304,0.3563,0.6093,13,81.74,3.1073,102.9705
2,126236579.06,1427,25,143,0,1,61.74,97743282.89,0.7974,1.0261,3,0.0243,0.1903,0.5845,29,77.43,2.1291,15.5609
0,2908768.78,198,9,29,0,1,65.94,1453438.63,1.3197,0.5741,7,0.2485,0.3917,0.4487,4,49.97,16.4853,10.9599
2,633135496.77,868,89,109,1,1,76.27,390439654.72,1.2369,1.098,19,0.173,0.1847,0.5376,22,61.67,3.467,38.9357
0,3837793.76,104,10,16,1,0,57.22,2567749.24,0.8553,0.8566,1,0.0634,0.3254,0.5526,1,66.91,57.2226,26.8059
0,87947597.67,1538,58,153,0,1,33.03,36693734.34,0.7917,0.7387,50,0.3294,0.2504,0.3761,16,41.72,2.0645,38.737
1,244089450.2,3362,81,339,0,1,85.99,298587856.29,0.703,0.811,103,0.3041,0.3419,0.5071,96,122.33,0.8957,48.6896
1,73452427.39,1269,24,129,1,1,39.8,61126716.39,0.4783,1.0042,0,0.0027,0.2509,0.5696,16,83.22,2.4876,37.1547
1,143538863.34,558,51,72,0,1,50.6,174490983.28,0.4163,0.7159,0,0.0026,0.3144,0.5716,9,121.56,5.6224,184.9026
2,134495221.72,660,123,79,1,1,89.58,107881780.71,1.1168,1.076,17,0.2197,0.2388,0.5133,19,80.21,4.7149,19.727
0,26696891.5,169,7,19,0,0,54.32,14518216.73,0.9989,0.8344,3,0.1496,0.2708,0.3617,3,54.38,18.1072,3.427
1,33819700.39,870,11,87,0,1,63.89,23622807.31,0.9147,0.9163,25,0.2916,0.2661,0.4368,18,69.85,3.5493,19.3245
2,92713671.01,594,20,63,0,1,82.02,99896244.64,0.7612,0.9177,8,0.1278,0.236,0.6841,16,107.75,5.1262,38.0011
1,39497706.65,825,13,85,0,1,75.06,29921993.96,0.9909,0.9725,0,0.0,0.4374,0.5271,20,75.76,3.7532,10.2831
0,40122344.51,1177,26,118,0,1,30.26,11801030.06,1.0289,1.0334,0,0.0,0.2888,0.4271,11,29.41,2.7511,11.4876
1,118429964.11,472,35,64,0,1,82.27,91790952.38,1.0615,1.1601,9,0.1469,0.271,0.5238,12,77.51,6.856,8.9873
1,24640222.1,199,33,22,0,1,63.23,19723064.91,0.79,0.8597,8,0.3439,0.2385,0.5044,4,80.04,15.8079,58.9176
0,40623071.57,2068,27,209,1,1,90.96,36907005.57,1.0012,1.0419,0,0.0,0.3679,0.3808,62,90.85,1.4671,6.1499
0,5849894.58,171,6,24,0,0,61.44,2811390.5,1.2784,1.0898,5,0.2072,0.428,0.3921,3,48.06,20.4795,-20.0
0,1679469.06,162,14,23,2,1,25.9,355120.51,1.2247,1.0541,1,0.0376,0.189,0.4046,1,21.14,25.896,0.6947
1,181953462.79,240,24,30,0,1,65.08,116398313.21,1.0173,0.7361,1,0.0174,0.3386,0.5674,5,63.97,13.0158,17.8715
2,895629406.95,623,102,74,1,1,28.38,383947257.17,0.662,1.2115,22,0.2983,0.2096,0.7026,5,42.87,5.6757,93.3024
1,19595355.41,579,43,71,0,1,46.63,6643011.57,1.3754,0.8464,3,0.0445,0.3264,0.5724,8,33.9,5.8282,8.674
0,126987874.7,1413,84,140,0,1,41.4,67815536.64,0.7752,0.7815,41,0.2908,0.4147,0.3662,19,53.4,2.1789,23.2466
0,17317970.58,185,12,27,0,1,59.04,14704784.99,0.6953,1.0188,6,0.2061,0.3455,0.4789,3,84.91,19.6801,58.9162
1,42845047.21,1253,14,124,2,1,36.23,13111638.49,1.184,0.9202,8,0.0655,0.2872,0.4626,15,30.6,2.4156,-14.8558
2,188386775.92,241,48,31,2,1,40.64,110493963.5,0.6929,0.907,4,0.1379,0.2393,0.5431,3,58.65,13.5461,69.0414
2,43605807.25,871,20,85,0,1,27.08,10139516.25,1.1647,1.1345,0,0.0,0.2825,0.4722,7,23.25,3.869,-20.0
1,198562205.0,1045,66,105,2,0,33.79,65180450.19,1.0293,1.0414,0,0.0,0.4258,0.398,11,32.83,3.0716,-20.0
0,106288110.47,1014,70,101,0,1,29.29,37766136.17,0.8242,0.9501,9,0.0939,0.3702,0.3909,9,35.53,3.254,25.3082
0,73001109.71,1742,48,176,0,1,83.62,67370794.12,0.9061,0.9669,0,0.0,0.2037,0.4166,48,92.29,1.742,16.9137
2,802100396.82,352,36,44,0,1,90.62,1382450931.09,0.5258,0.8126,2,0.0523,0.1967,0.5236,10,172.35,9.062,152.7025
0,19550633.17,170,12,22,2,0,55.39,8048639.69,1.3454,1.0053,11,0.4821,0.3891,0.4669,3,41.17,18.4621,-4.074
1,90552491.0,1064,30,108,0,1,70.61,59793358.04,1.0693,1.0539,0,0.0,0.2949,0.3643,25,66.03,2.8242,11.3099
1,42845047.21,1253,14,124,2,1,58.78,19713608.25,1.2775,1.0408,0,0.0,0.3427,0.5718,24,46.01,2.4492,-14.8558
1,40227799.1,919,13,92,0,1,82.85,38709064.72,0.861,1.0249,0,0.0,0.3898,0.4476,25,96.22,3.314,14.9122
0,26317327.13,198,10,29,0,1,36.08,8272669.79,1.1478,1.1174,12,0.4103,0.31,0.4116,2,31.43,18.0397,12.6654
2,710114627.08,170,135,19,0,1,62.17,756364504.79,0.5837,0.7084,4,0.2078,0.1728,0.5684,3,106.51,20.7231,139.5095
2,744232563.68,450,93,53,2,1,43.21,399842036.72,0.8042,0.9095,8,0.1596,0.2664,0.4991,6,53.73,7.201,71.21
0,59754923.39,1459,39,143,0,1,48.55,32661944.92,0.8883,0.9278,0,0.0,0.3768,0.5306,23,54.66,2.1111,23.8285
2,300372724.0,738,94,89,1,1,35.83,85169585.09,1.2636,0.9867,40,0.4446,0.3812,0.5759,8,28.35,4.4786,19.5394
0,43737511.0,1209,29,124,1,1,85.49,37367648.74,1.0006,1.015,0,0.0006,0.3906,0.4361,34,85.44,2.5144,-7.1347
1,148623052.62,335,31,39,1,1,34.24,60091441.27,0.8467,0.9533,5,0.1298,0.3368,0.4899,3,40.43,11.4119,36.1071
2,303475750.39,888,8,110,1,1,32.37,164660625.06,0.5965,0.9913,19,0.1756,0.2019,0.43,9,54.26,3.5963,113.8188
0,28958330.81,114,9,11,0,0,40.22,9943324.74,1.1715,1.134,6,0.5484,0.281,0.5097,1,34.34,40.2244,3.6447
1,150861900.25,397,33,53,1,1,57.31,93587558.35,0.9238,0.8078,13,0.254,0.3578,0.5395,7,62.04,8.1865,49.0117
1,178185344.85,558,34,70,0,1,91.4,166571634.95,0.9778,0.8724,11,0.1633,0.1479,0.5186,17,93.48,5.3766,33.342
1,137788051.45,115,37,12,0,1,76.64,92392024.7,1.1429,1.0251,2,0.1615,0.2141,0.5162,2,67.05,38.3184,28.204
